[2026-01-12 14:03:02] CRITICAL: Anomaly detected! Cause: NETWORK | Conf: 0.6800 | Threat Level: 21
[2026-01-12 14:32:53] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.6340 | Threat Level: 21
[2026-01-12 14:32:54] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.7536 | Threat Level: 23
[2026-01-12 14:32:54] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.7651 | Threat Level: 25
[2026-01-12 14:32:55] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9430 | Threat Level: 27
[2026-01-12 14:32:55] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.7589 | Threat Level: 29
[2026-01-12 14:32:55] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9814 | Threat Level: 31
[2026-01-12 14:32:56] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9273 | Threat Level: 33
[2026-01-12 14:32:56] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9264 | Threat Level: 35
[2026-01-12 14:32:56] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.6543 | Threat Level: 37
[2026-01-12 14:32:57] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.6999 | Threat Level: 39
[2026-01-12 14:32:57] CRITICAL: Anomaly detected! Cause: CLEAN | Conf: 0.4668 | Threat Level: 36
[2026-01-12 14:32:58] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.6370 | Threat Level: 38
[2026-01-12 14:32:58] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.6353 | Threat Level: 40
[2026-01-12 14:32:58] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.7885 | Threat Level: 42
[2026-01-12 14:32:59] CRITICAL: Anomaly detected! Cause: CLEAN | Conf: 0.4920 | Threat Level: 39
[2026-01-12 14:32:59] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9650 | Threat Level: 41
[2026-01-12 14:33:00] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9109 | Threat Level: 43
[2026-01-12 14:33:00] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9839 | Threat Level: 45
[2026-01-12 14:33:00] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.8938 | Threat Level: 47
[2026-01-12 14:33:01] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9891 | Threat Level: 49
[2026-01-12 14:33:01] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9390 | Threat Level: 51
[2026-01-12 14:33:02] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9504 | Threat Level: 53
[2026-01-12 14:33:02] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9683 | Threat Level: 55
[2026-01-12 14:33:02] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.8891 | Threat Level: 57
[2026-01-12 14:33:03] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9037 | Threat Level: 59
[2026-01-12 14:33:03] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9357 | Threat Level: 61
[2026-01-12 14:33:03] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9217 | Threat Level: 63
[2026-01-12 14:33:04] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9467 | Threat Level: 65
[2026-01-12 14:33:04] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9340 | Threat Level: 67
[2026-01-12 14:33:05] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9716 | Threat Level: 69
[2026-01-12 14:33:05] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9447 | Threat Level: 71
[2026-01-12 14:33:05] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9482 | Threat Level: 73
[2026-01-12 14:33:06] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9262 | Threat Level: 75
[2026-01-12 14:33:06] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9095 | Threat Level: 77
[2026-01-12 14:33:06] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9587 | Threat Level: 79
[2026-01-12 14:33:07] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9315 | Threat Level: 81
[2026-01-12 14:33:07] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9629 | Threat Level: 83
[2026-01-12 14:33:08] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9307 | Threat Level: 85
[2026-01-12 14:33:08] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.8354 | Threat Level: 87
[2026-01-12 14:33:08] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9227 | Threat Level: 89
[2026-01-12 14:33:09] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9566 | Threat Level: 91
[2026-01-12 14:33:09] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9324 | Threat Level: 93
[2026-01-12 14:33:09] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.8917 | Threat Level: 95
[2026-01-12 14:33:10] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9379 | Threat Level: 97
[2026-01-12 14:33:10] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.8975 | Threat Level: 99
[2026-01-12 14:33:11] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9742 | Threat Level: 101
[2026-01-12 14:33:11] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9203 | Threat Level: 103
[2026-01-12 14:33:11] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.8854 | Threat Level: 105
[2026-01-12 14:33:12] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9365 | Threat Level: 107
[2026-01-12 14:33:12] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9563 | Threat Level: 109
[2026-01-12 14:33:12] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9507 | Threat Level: 111
[2026-01-12 14:33:13] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9321 | Threat Level: 113
[2026-01-12 14:33:13] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9432 | Threat Level: 115
[2026-01-12 14:33:14] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9297 | Threat Level: 117
[2026-01-12 14:33:14] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9627 | Threat Level: 119
[2026-01-12 14:33:14] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9021 | Threat Level: 121
[2026-01-12 14:33:15] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9810 | Threat Level: 123
[2026-01-12 14:33:15] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9064 | Threat Level: 125
[2026-01-12 14:33:15] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9476 | Threat Level: 127
[2026-01-12 14:33:16] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9755 | Threat Level: 129
[2026-01-12 14:33:16] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.8890 | Threat Level: 131
[2026-01-12 14:33:17] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9540 | Threat Level: 133
[2026-01-12 14:33:17] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9362 | Threat Level: 135
[2026-01-12 14:33:17] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9130 | Threat Level: 137
[2026-01-12 14:33:18] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9343 | Threat Level: 139
[2026-01-12 14:33:18] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.8333 | Threat Level: 141
[2026-01-12 14:33:18] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.8975 | Threat Level: 143
[2026-01-12 14:33:19] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9300 | Threat Level: 145
[2026-01-12 14:33:19] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9020 | Threat Level: 147
[2026-01-12 14:33:20] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9063 | Threat Level: 149
[2026-01-12 14:33:20] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9340 | Threat Level: 151
[2026-01-12 14:33:20] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9596 | Threat Level: 153
[2026-01-12 14:33:21] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.8925 | Threat Level: 155
[2026-01-12 14:33:21] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9452 | Threat Level: 157
[2026-01-12 14:33:21] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9263 | Threat Level: 159
[2026-01-12 14:33:22] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.8782 | Threat Level: 161
[2026-01-12 14:33:22] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9804 | Threat Level: 163
[2026-01-12 14:33:23] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9216 | Threat Level: 165
[2026-01-12 14:33:23] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.8721 | Threat Level: 167
[2026-01-12 14:33:23] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.8767 | Threat Level: 169
[2026-01-12 14:33:24] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.8892 | Threat Level: 171
[2026-01-12 14:33:24] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9511 | Threat Level: 173
[2026-01-12 14:33:24] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9044 | Threat Level: 175
[2026-01-12 14:33:25] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9203 | Threat Level: 177
[2026-01-12 14:33:25] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9453 | Threat Level: 179
[2026-01-12 14:33:26] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9370 | Threat Level: 181
[2026-01-12 14:33:26] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9203 | Threat Level: 183
[2026-01-12 14:33:26] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.8241 | Threat Level: 185
[2026-01-12 14:33:27] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9669 | Threat Level: 187
[2026-01-12 14:33:27] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9401 | Threat Level: 189
[2026-01-12 14:33:27] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9567 | Threat Level: 191
[2026-01-12 14:33:28] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9049 | Threat Level: 193
[2026-01-12 14:33:28] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.8866 | Threat Level: 195
[2026-01-12 14:33:29] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9262 | Threat Level: 197
[2026-01-12 14:33:29] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.8638 | Threat Level: 199
[2026-01-12 14:33:29] CRITICAL: Anomaly detected! Cause: NETWORK | Conf: 0.8214 | Threat Level: 201
[2026-01-12 14:33:30] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9109 | Threat Level: 203
[2026-01-12 14:33:30] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9461 | Threat Level: 205
[2026-01-12 14:33:30] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9637 | Threat Level: 207
[2026-01-12 14:33:31] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9664 | Threat Level: 209
[2026-01-12 14:33:31] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9830 | Threat Level: 211
[2026-01-12 14:33:31] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.8975 | Threat Level: 213
[2026-01-12 14:33:32] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9372 | Threat Level: 215
[2026-01-12 14:33:32] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9137 | Threat Level: 217
[2026-01-12 14:33:33] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.8975 | Threat Level: 219
[2026-01-12 14:33:33] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9555 | Threat Level: 221
[2026-01-12 14:33:33] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9256 | Threat Level: 223
[2026-01-12 14:33:34] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9419 | Threat Level: 225
[2026-01-12 14:33:34] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9361 | Threat Level: 227
[2026-01-12 14:33:34] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.8842 | Threat Level: 229
[2026-01-12 14:33:35] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9754 | Threat Level: 231
[2026-01-12 14:33:35] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9180 | Threat Level: 233
[2026-01-12 14:33:36] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.8701 | Threat Level: 235
[2026-01-12 14:33:36] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9044 | Threat Level: 237
[2026-01-12 14:33:36] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9651 | Threat Level: 239
[2026-01-12 14:33:37] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9020 | Threat Level: 241
[2026-01-12 14:33:37] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.8381 | Threat Level: 243
[2026-01-12 14:33:37] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9863 | Threat Level: 245
[2026-01-12 14:33:38] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9788 | Threat Level: 247
[2026-01-12 14:33:38] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9690 | Threat Level: 249
[2026-01-12 14:33:39] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.8643 | Threat Level: 251
[2026-01-12 14:33:39] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.8184 | Threat Level: 253
[2026-01-12 14:33:39] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9227 | Threat Level: 255
[2026-01-12 14:33:40] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.8729 | Threat Level: 257
[2026-01-12 14:33:40] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9738 | Threat Level: 259
[2026-01-12 14:33:40] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9735 | Threat Level: 261
[2026-01-12 14:33:41] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.8961 | Threat Level: 263
[2026-01-12 14:33:41] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9613 | Threat Level: 265
[2026-01-12 14:33:42] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9071 | Threat Level: 267
[2026-01-12 14:33:42] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9351 | Threat Level: 269
[2026-01-12 14:33:42] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9176 | Threat Level: 271
[2026-01-12 14:33:43] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9455 | Threat Level: 273
[2026-01-12 14:33:43] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9164 | Threat Level: 275
[2026-01-12 14:33:43] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9825 | Threat Level: 277
[2026-01-12 14:33:44] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9761 | Threat Level: 274
[2026-01-12 14:33:44] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9919 | Threat Level: 271
[2026-01-12 14:33:45] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9176 | Threat Level: 268
[2026-01-12 14:33:45] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.8921 | Threat Level: 265
[2026-01-12 14:33:45] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9535 | Threat Level: 262
[2026-01-12 14:33:46] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9749 | Threat Level: 259
[2026-01-12 14:33:46] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9203 | Threat Level: 256
[2026-01-12 14:33:46] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.8823 | Threat Level: 253
[2026-01-12 14:33:47] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.8925 | Threat Level: 250
[2026-01-12 14:33:47] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9476 | Threat Level: 247
[2026-01-12 14:33:48] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9318 | Threat Level: 244
[2026-01-12 14:33:48] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9580 | Threat Level: 241
[2026-01-12 14:33:48] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9343 | Threat Level: 238
[2026-01-12 14:33:49] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9646 | Threat Level: 235
[2026-01-12 14:33:49] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9437 | Threat Level: 232
[2026-01-12 14:33:49] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9476 | Threat Level: 229
[2026-01-12 14:33:50] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.8956 | Threat Level: 226
[2026-01-12 14:33:50] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9258 | Threat Level: 223
[2026-01-12 14:33:51] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9455 | Threat Level: 220
[2026-01-12 14:33:51] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.8120 | Threat Level: 217
[2026-01-12 14:33:51] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9375 | Threat Level: 214
[2026-01-12 14:33:52] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9533 | Threat Level: 211
[2026-01-12 14:33:52] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9034 | Threat Level: 208
[2026-01-12 14:33:52] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9611 | Threat Level: 205
[2026-01-12 14:33:53] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.8794 | Threat Level: 202
[2026-01-12 14:33:53] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9380 | Threat Level: 199
[2026-01-12 14:33:54] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.8739 | Threat Level: 196
[2026-01-12 14:33:54] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9516 | Threat Level: 193
[2026-01-12 14:33:54] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.8803 | Threat Level: 190
[2026-01-12 14:33:55] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9604 | Threat Level: 187
[2026-01-12 14:33:55] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.8279 | Threat Level: 184
[2026-01-12 14:33:55] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9719 | Threat Level: 181
[2026-01-12 14:33:56] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9817 | Threat Level: 178
[2026-01-12 14:33:56] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.6765 | Threat Level: 175
[2026-01-12 14:33:56] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.7717 | Threat Level: 172
[2026-01-12 14:33:57] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9661 | Threat Level: 169
[2026-01-12 14:33:57] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.8746 | Threat Level: 166
[2026-01-12 14:33:58] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.8994 | Threat Level: 163
[2026-01-12 14:33:58] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9632 | Threat Level: 160
[2026-01-12 14:33:58] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9034 | Threat Level: 157
[2026-01-12 14:33:59] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9812 | Threat Level: 154
[2026-01-12 14:33:59] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9272 | Threat Level: 151
[2026-01-12 14:34:00] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9523 | Threat Level: 148
[2026-01-12 14:34:00] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.7942 | Threat Level: 145
[2026-01-12 14:34:00] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.8891 | Threat Level: 142
[2026-01-12 14:34:01] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9222 | Threat Level: 139
[2026-01-12 14:34:01] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9588 | Threat Level: 136
[2026-01-12 14:34:01] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9412 | Threat Level: 133
[2026-01-12 14:34:02] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.8999 | Threat Level: 130
[2026-01-12 14:34:02] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9547 | Threat Level: 127
[2026-01-12 14:34:02] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9464 | Threat Level: 124
[2026-01-12 14:34:03] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9053 | Threat Level: 121
[2026-01-12 14:34:03] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.8890 | Threat Level: 118
[2026-01-12 14:34:04] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9701 | Threat Level: 115
[2026-01-12 14:34:04] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9558 | Threat Level: 112
[2026-01-12 14:34:04] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9945 | Threat Level: 109
[2026-01-12 14:34:05] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9773 | Threat Level: 106
[2026-01-12 14:34:05] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9166 | Threat Level: 103
[2026-01-12 14:34:05] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9317 | Threat Level: 100
[2026-01-12 14:34:06] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9477 | Threat Level: 97
[2026-01-12 14:34:06] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9261 | Threat Level: 94
[2026-01-12 14:34:07] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9546 | Threat Level: 91
[2026-01-12 14:34:07] CRITICAL: Anomaly detected! Cause: NETWORK | Conf: 0.8891 | Threat Level: 93
[2026-01-12 14:34:07] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9592 | Threat Level: 90
[2026-01-12 14:34:08] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9528 | Threat Level: 87
[2026-01-12 14:34:08] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.8264 | Threat Level: 84
[2026-01-12 14:34:08] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9957 | Threat Level: 81
[2026-01-12 14:34:09] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9590 | Threat Level: 78
[2026-01-12 14:34:09] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9316 | Threat Level: 75
[2026-01-12 14:34:10] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9227 | Threat Level: 72
[2026-01-12 14:34:10] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9039 | Threat Level: 69
[2026-01-12 14:34:10] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9447 | Threat Level: 66
[2026-01-12 14:34:11] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9645 | Threat Level: 63
[2026-01-12 14:34:11] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9049 | Threat Level: 60
[2026-01-12 14:34:11] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9387 | Threat Level: 57
[2026-01-12 14:34:12] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.8761 | Threat Level: 54
[2026-01-12 14:34:12] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9415 | Threat Level: 51
[2026-01-12 14:34:13] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.8950 | Threat Level: 48
[2026-01-12 14:34:13] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9764 | Threat Level: 45
[2026-01-12 14:34:13] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9790 | Threat Level: 42
[2026-01-12 14:34:14] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9775 | Threat Level: 39
[2026-01-12 14:34:14] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9623 | Threat Level: 36
[2026-01-12 14:34:14] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9694 | Threat Level: 33
[2026-01-12 14:34:15] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9380 | Threat Level: 30
[2026-01-12 14:34:15] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9465 | Threat Level: 27
[2026-01-12 14:34:15] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9155 | Threat Level: 24
[2026-01-12 14:34:16] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9377 | Threat Level: 21
[2026-01-12 14:34:16] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.7962 | Threat Level: 18
[2026-01-12 14:35:58] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9778 | Threat Level: 16
[2026-01-12 14:35:59] CRITICAL: Anomaly detected! Cause: CPU | Conf: 0.9683 | Threat Level: 18
[2026-01-12 14:36:20] CRITICAL: Anomaly detected! Cause: MEMORY | Conf: 0.7358 | Threat Level: 16
[2026-01-12 14:36:20] CRITICAL: Anomaly detected! Cause: MEMORY | Conf: 0.6634 | Threat Level: 18
[2026-01-12 14:36:20] CRITICAL: Anomaly detected! Cause: MEMORY | Conf: 0.5125 | Threat Level: 19
[2026-01-12 14:36:21] CRITICAL: Anomaly detected! Cause: MEMORY | Conf: 0.9457 | Threat Level: 21
[2026-01-12 14:36:21] CRITICAL: Anomaly detected! Cause: MEMORY | Conf: 0.5804 | Threat Level: 22
[2026-01-12 14:36:22] CRITICAL: Anomaly detected! Cause: MEMORY | Conf: 0.8909 | Threat Level: 24
[2026-01-12 14:36:22] CRITICAL: Anomaly detected! Cause: MEMORY | Conf: 0.6609 | Threat Level: 26
[2026-01-12 14:36:22] CRITICAL: Anomaly detected! Cause: MEMORY | Conf: 0.6445 | Threat Level: 28
[2026-01-12 14:36:23] CRITICAL: Anomaly detected! Cause: MEMORY | Conf: 0.5097 | Threat Level: 29
[2026-01-12 14:36:23] CRITICAL: Anomaly detected! Cause: MEMORY | Conf: 0.5793 | Threat Level: 30
[2026-01-12 14:36:23] CRITICAL: Anomaly detected! Cause: MEMORY | Conf: 0.5580 | Threat Level: 31
[2026-01-12 14:36:24] CRITICAL: Anomaly detected! Cause: MEMORY | Conf: 0.6458 | Threat Level: 33
[2026-01-12 14:36:24] CRITICAL: Anomaly detected! Cause: MEMORY | Conf: 0.7221 | Threat Level: 35
[2026-01-12 14:36:25] CRITICAL: Anomaly detected! Cause: MEMORY | Conf: 0.6290 | Threat Level: 37
[2026-01-12 14:36:25] CRITICAL: Anomaly detected! Cause: MEMORY | Conf: 0.6587 | Threat Level: 39
[2026-01-12 14:36:25] CRITICAL: Anomaly detected! Cause: CLEAN | Conf: 0.4600 | Threat Level: 36
[2026-01-12 14:36:26] CRITICAL: Anomaly detected! Cause: MEMORY | Conf: 0.5572 | Threat Level: 37
[2026-01-12 14:36:26] CRITICAL: Anomaly detected! Cause: MEMORY | Conf: 0.5809 | Threat Level: 38
[2026-01-12 14:36:26] CRITICAL: Anomaly detected! Cause: MEMORY | Conf: 0.5604 | Threat Level: 39
